# t (s)	mx ()	my ()	mz ()
2.7137864309090827e-09	-0.004275714724252713	0.0013297583266177794	0.00016950896520770826
2.722983488846202e-09	-0.0042947516650626225	0.0013269776074537082	0.00016950601593151098
2.7339165744340655e-09	-0.004317330002353411	0.001323664886052063	0.00016950257117691252
2.7418186389126294e-09	-0.0043336130270213305	0.0013212647886769104	0.0001695000701906972
2.7518961440578136e-09	-0.004354339690744406	0.0013181959370254677	0.0001694969085666137
2.7615169705871065e-09	-0.004374080305260782	0.0013152573254108977	0.0001694938413193685
2.77116008779568e-09	-0.004393827337402162	0.001312305029154772	0.00016949096282579991
2.7806620455505624e-09	-0.004413241030550619	0.0013093886904740441	0.00016948801354960266
2.7949439901369642e-09	-0.004442343449920349	0.0013049929948527506	0.0001694837194034594
2.800442681144022e-09	-0.004453523330186975	0.0013032984587208305	0.00016948220937404635
2.8129212500135056e-09	-0.004478843125877097	0.001299436369743362	0.00016947854047445692
2.824498562500933e-09	-0.00450227123222006	0.0012958444816539853	0.00016947534345905906
2.8319006561307516e-09	-0.004517219013379519	0.0012935443293506067	0.00016947303122652037
2.843457260826747e-09	-0.004540505176957659	0.0012899418710553387	0.0001694697280371794
2.8514380309003306e-09	-0.004556551882022441	0.001287446075566136	0.000169467345022012
2.862136942043151e-09	-0.004578018460157895	0.001284096075313357	0.00016946418339792847
2.8711075260637324e-09	-0.004595976107444851	0.0012812807198496247	0.00016946156444066528
2.8808437169158916e-09	-0.00461542604129922	0.0012782163982864212	0.0001694587095413063
2.8912844257219344e-09	-0.004636238021684131	0.0012749234016439833	0.0001694558664390521
2.903841868214843e-09	-0.00466120484799896	0.0012709525905487777	0.00016945249246708236
2.9101349083245617e-09	-0.00467368788364902	0.00126895850233205	0.00016945072290136399
2.9231693280417405e-09	-0.004699491643766014	0.0012648187566962632	0.00016944705400177455
2.9334285815304175e-09	-0.004719747933326935	0.0012615524686990685	0.00016944408113136767
2.942551505034989e-09	-0.0047377210584153735	0.001258640282599226	0.0001694415683480476
2.9532942547334686e-09	-0.0047588403297858335	0.001255204116293067	0.00016943860727474546
2.9619542305735854e-09	-0.004775826650652865	0.0012524263228109833	0.00016943624785378762
2.970702315079814e-09	-0.004792952649240601	0.0012496174793490944	0.00016943374686757235
2.9812727708431623e-09	-0.004813601546448907	0.0012462142505595066	0.0001694307386058511
2.995841348432895e-09	-0.00484198179425186	0.001241513906504137	0.00016942683376416586
3.000400743517219e-09	-0.004850842646847446	0.0012400367202308527	0.0001694255124884295
3.0145236330095803e-09	-0.004878237600458407	0.0012354630298925	0.00016942170202358258
3.024951153272522e-09	-0.004898408950864844	0.0012320737688749825	0.00016941900048658584
3.032875813604023e-09	-0.00491370668134077	0.0012294944498838724	0.00016941690060193337
3.0436444063039077e-09	-0.004934452220431509	0.0012259804226861044	0.00016941395132573605
3.05226125705319e-09	-0.0049510157330628956	0.0012231659166139167	0.0001694116154989878
3.062636124041057e-09	-0.004970914900667638	0.001219765141622125	0.00016940874880252402
3.0727339791135117e-09	-0.004990240257095434	0.001216455062771953	0.00016940609445394647
3.0801148078253332e-09	-0.00500433864671007	0.0012140314655640601	0.0001694041833229706
3.092461586861263e-09	-0.005027867925023705	0.0012099646732242895	0.00016940096271336315
3.104112813632619e-09	-0.005050014771409724	0.001206120043961909	0.00016939802523427067
3.110667386637345e-09	-0.0050624460885523885	0.0012039502260722415	0.00016939626746565706
3.124246128212481e-09	-0.0050881449016251775	0.001199453358480276	0.00016939264575448676
3.1346004417353705e-09	-0.005107688457303154	0.0011960144552458057	0.00016938993242038525
3.144160506395742e-09	-0.005125694048023973	0.0011928373533608171	0.00016938738424575076
3.1522182654669965e-09	-0.005140839265529183	0.0011901511997887359	0.00016938515459294563
3.162754630683041e-09	-0.005160601775472048	0.0011866354738078785	0.00016938245305594892
3.1722135730938066e-09	-0.005178304982802909	0.0011834702634045174	0.00016937998746104798
3.1823595884499626e-09	-0.005197251321848038	0.0011800732634862584	0.00016937723873563205
3.190937605619024e-09	-0.005213237248228946	0.001177195619309239	0.00016937510345966524
3.2009149977254678e-09	-0.005231791357134042	0.0011738445809112387	0.00016937256708213553
3.211382943959307e-09	-0.0052512126004295645	0.0011703199835075796	0.00016937005429881546
3.2241142460960413e-09	-0.005274773589360874	0.0011660228173054855	0.00016936664493553136
3.230527948536785e-09	-0.005286617127554522	0.0011638561138514823	0.0001693649697466513
3.243094977230488e-09	-0.0053097738061104955	0.001159603682270749	0.0001693615603833672
3.2536210667212407e-09	-0.00532912105796478	0.0011560347277530824	0.00016935887064347527
3.2623413649732232e-09	-0.00534511528950746	0.0011530741263351854	0.00016935659380225098
3.272728414420822e-09	-0.005364122407236462	0.0011495404687550483	0.00016935380968552071
3.2817940893616576e-09	-0.005380678369720784	0.001146452836112781	0.000169351556438506
3.2925608503731084e-09	-0.005400297426869411	0.001142778651420395	0.00016934868974204223
3.301281536969428e-09	-0.005416151225676681	0.0011397987027506435	0.00016934638930660834
3.3163632194020677e-09	-0.005443499368375837	0.0011346364784485673	0.00016934256704465662
3.3205375143753438e-09	-0.0054510506479629834	0.0011332049705650269	0.00016934148171101604
3.3350826082136574e-09	-0.005477313457021534	0.0011282107370351486	0.00016933788359405533
3.3441260575472853e-09	-0.005493598746733572	0.0011250995101833032	0.00016933552417309748
3.3538322625302333e-09	-0.005511041851498042	0.0011217572488312658	0.00016933302318688216
3.364174978272148e-09	-0.0055295865227193075	0.0011181879168062462	0.00016933023907015192
3.372075662024005e-09	-0.005543722663069269	0.0011154596711642772	0.0001693283043449665
3.3830302217731127e-09	-0.005563283584085496	0.0011116717623817233	0.0001693254494456075
3.391415536684693e-09	-0.005578223437590536	0.0011087666545447545	0.00016932318440148798
3.401947224913924e-09	-0.0055969481798193044	0.0011051135158873125	0.00016932055364712
3.412213725000206e-09	-0.005615159512047646	0.0011015471095442806	0.0001693179936753807
3.4246871759500926e-09	-0.0056372293469336004	0.0010972087006638433	0.00016931471408024933
3.4317566114431578e-09	-0.005649710117539542	0.0010947459370680504	0.0001693129209203214
3.443451325909387e-09	-0.0056703133363581034	0.0010906664982319458	0.00016930979468755223
3.4546821521376574e-09	-0.005690047533249473	0.0010867411767728073	0.00016930695158529803
3.4637088879514455e-09	-0.005705873396512602	0.001083583988400703	0.00016930461575854978
3.4736481954903483e-09	-0.005723262895232909	0.0010801042199952429	0.00016930199680128657
3.4835676537332364e-09	-0.005740578780019333	0.0010766247347202978	0.0001692992362787659
3.4916391069242175e-09	-0.005754639418898643	0.0010737901263815494	0.00016929706561148467
3.503222757644582e-09	-0.005774773018569756	0.0010697188039535397	0.00016929416352370655
3.5105251696754024e-09	-0.0057874406553155575	0.0010671511876903803	0.00016929229958114988
3.5221410048477543e-09	-0.005807547074457237	0.001063056176675954	0.00016928931491363817
3.5302087544066773e-09	-0.005821481248373207	0.0010602121306533742	0.00016928706166662345
3.540675529693264e-09	-0.005839520059741113	0.001056514729258763	0.00016928427754989318
3.554602939236497e-09	-0.005863457801010969	0.0010515875976609258	0.00016928050247636066
3.564642094193793e-09	-0.005880666851216422	0.0010480352534668026	0.000169277966098831
3.5740387080620813e-09	-0.005896739604288577	0.0010447038454511714	0.000169275559489454
3.5826350602167638e-09	-0.005911413315109573	0.0010416505659780503	0.00016927331803954403
3.5941817723551403e-09	-0.005931079183170005	0.0010375474385555291	0.0001692703097778228
3.602095873917624e-09	-0.005944527505122337	0.0010347336874980478	0.00016926809192212243
3.6115261257321957e-09	-0.005960521736665017	0.0010313778358812934	0.00016926569710985022
3.621755695369958e-09	-0.005977833846377906	0.0010277297935731202	0.00016926293658732955
3.630238532704512e-09	-0.005992159872926555	0.0010247028452378887	0.00016926063615189566
3.640973411527682e-09	-0.006010248137757736	0.0010208687861813996	0.00016925794641200372
3.6555452055050143e-09	-0.006034733264689813	0.0010156572971697236	0.00016925408875873764
3.6600134847000595e-09	-0.006042226030637204	0.0010140596860507512	0.00016925290904825873
3.67435553713319e-09	-0.006066223040561523	0.0010089193571751636	0.00016924912217762138
3.684662674217431e-09	-0.006083420388039024	0.0010052199738669477	0.00016924630266957678
3.692335157768139e-09	-0.006096197501917269	0.001002467190247017	0.00016924421458202907
3.7037831149775815e-09	-0.006115219342433049	0.0009983512275744853	0.00016924110014636474
3.711720728874008e-09	-0.006128379626274848	0.0009954953844471162	0.00016923885869645478
3.722476386414982e-09	-0.00614617456789255	0.0009916259340762594	0.00016923593301446707
3.731447213463013e-09	-0.0061609826713313045	0.0009883897522904865	0.00016923345562246133
3.741123720735083e-09	-0.006176924051844529	0.0009848991305486203	0.00016923095463624603
3.751642433340379e-09	-0.0061942120010868105	0.0009811010290675286	0.00016922831208477325
3.764100279838808e-09	-0.00621463514889787	0.0009766007639093837	0.00016922498530122268
3.77032304524491e-09	-0.006224813879663667	0.0009743479887788385	0.00016922331011234263
3.7835898063780416e-09	-0.0062464695889831	0.0009695447739697071	0.00016921960582143883
3.794989693154097e-09	-0.0062650252079176115	0.0009654150322787814	0.0001692165621684032
3.802920277122985e-09	-0.006277906136318002	0.0009625367274638936	0.0001692143679069124
3.812106071054617e-09	-0.006292796158852412	0.0009592029600273047	0.00016921200848595455
3.82274569136928e-09	-0.006310004454043158	0.0009553345478016693	0.0001692090120213381
3.830823957162708e-09	-0.006323042047995149	0.0009523993337532785	0.00016920678236853297
3.8419858275897054e-09	-0.006341018193142415	0.000948337354632262	0.00016920366793286861
3.850909680611999e-09	-0.006355357432448427	0.0009450858837986824	0.0001692012849177012
3.8612399265018884e-09	-0.0063719194350504	0.0009413238342698264	0.00016919837103281825
3.870738937434066e-09	-0.006387114861033594	0.0009378577505059218	0.0001691958228581838
3.884752874510944e-09	-0.006409473866552141	0.000932742337115649	0.00016919191801649858
3.893995432984639e-09	-0.0064241815530349305	0.0009293661001018189	0.0001691893580447593
3.9039636065054824e-09	-0.006440007416298058	0.0009257215497366633	0.00016918666830486735
3.913576572433576e-09	-0.006455237572957751	0.0009222058237558056	0.00016918396676787064
3.921938444230515e-09	-0.0064684578804687165	0.0009191432009756917	0.00016918166633243676
3.933535173916203e-09	-0.006486749621763302	0.0009148939782074608	0.0001691785636938772
3.940590032625396e-09	-0.006497857398125458	0.0009123067315619323	0.00016917654638895824
3.952314132032325e-09	-0.006516270696787791	0.0009080052240252758	0.00016917338476487475
3.960534968243683e-09	-0.006529155777769069	0.0009049872414896842	0.00016917097815549774
3.970675908154333e-09	-0.006545015616693989	0.0009012644527255665	0.00016916824122718664
3.980385637034527e-09	-0.006560167251824204	0.0008976928556564273	0.00016916552789308516
3.994984310297493e-09	-0.00658288337929893	0.0008923224360490312	0.0001691612337469419
4.004461013665077e-09	-0.006597589555752306	0.0008888347399891529	0.00016915849681863079
4.013268084696307e-09	-0.006611228896425385	0.0008855913855636683	0.0001691560666150442
4.024107483411113e-09	-0.00662797663264516	0.0008815959421136628	0.00016915296397648465
4.032877475441477e-09	-0.006641497436009317	0.0008783600434584049	0.00016915052197579328
4.041579986443612e-09	-0.006654886866814542	0.0008751518915936112	0.00016914810356931148
4.052022531812439e-09	-0.006670918849092548	0.000871295276472765	0.00016914513069890463
4.0608196375329145e-09	-0.006684396616618433	0.0008680441831465388	0.0001691427476837372
4.0711635048765446e-09	-0.006700205869558018	0.0008642223930790301	0.00016913983379885427
4.080043990800338e-09	-0.006713751588407489	0.000860937607221526	0.0001691371558560671
4.091549578185892e-09	-0.006731258869422013	0.0008566805511757153	0.00016913379368120222
4.103169874377327e-09	-0.006748894502936642	0.0008523776279864841	0.00016913045510054682
4.114571121188147e-09	-0.00676615187408331	0.0008481570014002624	0.0001691273406648825
4.123324901791609e-09	-0.0067793721815942775	0.0008449102494085985	0.00016912480428735283
4.133540055161084e-09	-0.006794765421430575	0.0008411231900175894	0.00016912192579378427
4.143640998635709e-09	-0.006809950277207878	0.0008373752970144803	0.0001691189057349582
4.15117458319142e-09	-0.006821254357393725	0.0008345804213246619	0.00016911680585030575
4.163309378240383e-09	-0.006839418501202911	0.0008300724172657754	0.00016911323132755464
4.170472223787347e-09	-0.006850117059594138	0.0008274114623095239	0.00016911109605158777
4.181684363359307e-09	-0.0068668285551080005	0.0008232434979990812	0.00016910795802171384
4.19065710794328e-09	-0.0068801726850308345	0.0008199084092867557	0.00016910543344128895
4.200118886629752e-09	-0.0068942129385130705	0.0008163883419713358	0.00016910268471587308
4.210975678958524e-09	-0.006910285691585226	0.0008123471257547481	0.00016909955848310395
4.2231163389201e-09	-0.006928212760776568	0.0008078282683594554	0.0001690958777864097
4.233818769279304e-09	-0.0069439752028043495	0.0008038403750565151	0.00016909273975653579
4.242989741633365e-09	-0.006957449950271409	0.0008004247829011083	0.00016908996743691032
4.25364743342886e-09	-0.006973072714578486	0.0007964498192250168	0.00016908694737808428
4.262029613517426e-09	-0.006985334153412187	0.0007933233977022027	0.0001690845171744977
4.271572804090508e-09	-0.006999265684776685	0.0007897643999409784	0.00016908172126066268
4.281555491174574e-09	-0.0070138057579946286	0.0007860369867117834	0.00016907878378157016
4.296625843712435e-09	-0.007035691369292195	0.0007804121271482939	0.00016907454862095082
4.300952278404637e-09	-0.00704196176642975	0.0007787949328353715	0.00016907328633073842
4.315069313002275e-09	-0.0070623735890202105	0.0007735200697767679	0.00016906889780775682
4.321144440407503e-09	-0.0070711370447186575	0.0007712496933658772	0.00016906705745940972
4.3328858621510076e-09	-0.00708804106898268	0.0007668603209927509	0.00016906360090770646
4.344198489049955e-09	-0.0071042837003638	0.0007626302567226977	0.00016906022693573673
4.353050497351563e-09	-0.007116963417344907	0.0007593174409442144	0.00016905765516689273
4.363115735670701e-09	-0.007131350222577429	0.000755552276979694	0.00016905476487621935
4.3732633680583116e-09	-0.0071458215894570805	0.0007517543642522788	0.0001690516386434502
4.380903867852628e-09	-0.007156694556245512	0.0007488921034999044	0.00016904930281670194
4.39280883978291e-09	-0.007173598580509534	0.0007444351573105456	0.00016904559852579814
4.400124510948226e-09	-0.007183962667385779	0.0007416942651722424	0.00016904340426430735
4.411392450011094e-09	-0.007199892722678405	0.0007374719869913503	0.00016904004208944244
4.420108423689348e-09	-0.007212185117115073	0.0007342056518057363	0.00016903742313217925
4.435692245409403e-09	-0.007234103949059726	0.0007283625929920658	0.00016903283405841622
4.443203840666592e-09	-0.007244639424274347	0.0007255460106294352	0.0001690306869853446
4.4544444241477115e-09	-0.007260372420728575	0.0007213294422472611	0.00016902714785390783
4.4632955686079e-09	-0.007272732766488829	0.0007180083684954253	0.0001690244581140159
4.472753623482527e-09	-0.007285911548190937	0.0007144593274906429	0.00016902162680886652
4.4836892403087784e-09	-0.007301113014291782	0.0007103542653429362	0.0001690184415905734
4.491396859624234e-09	-0.0073118055325653575	0.0007074618511907207	0.00016901611756092995
4.501545969403631e-09	-0.007325853336194658	0.0007036511504017141	0.00016901309750210391
4.511420318509522e-09	-0.007339490411823617	0.0006999436034969841	0.00016901020721143056
4.520606681134774e-09	-0.0073521482333782345	0.0006964925728387905	0.00016900734051496677
4.530461835164369e-09	-0.007365698482315946	0.0006927910188632935	0.00016900429686193117
4.5443092334020645e-09	-0.00738468483714052	0.0006875875046944549	0.00016900006170131185
4.554432081627855e-09	-0.007398526521754943	0.0006837835990378069	0.00016899698265696188
4.563103325757457e-09	-0.00741035609217652	0.0006805247668108388	0.00016899438729390824
4.5733903257320116e-09	-0.007424360104952843	0.0006766589971366762	0.00016899109590167206
4.582649260836247e-09	-0.007436936384919157	0.0006731765861797434	0.0001689882056109987
4.591711833498514e-09	-0.007449218964164641	0.0006697679779103715	0.0001689854804797924
4.6020383497161954e-09	-0.007463182961161519	0.0006658879101452045	0.0001689822952614993
4.611031264713012e-09	-0.007475316802509818	0.0006625035095348602	0.00016897952294187384
4.620268913453833e-09	-0.007487754159770136	0.0006590298756238906	0.0001689767270280388
4.630578840986565e-09	-0.007501603394531624	0.00065515391325119	0.00016897350641843136
4.643669256595484e-09	-0.007519140121119702	0.0006502273007259635	0.00016896946001148866
4.654121756603371e-09	-0.007533103363101872	0.0006462951841344664	0.0001689663691700339
4.663215153787548e-09	-0.007545224369200162	0.0006428730327887968	0.00016896346708225574
4.673049752296983e-09	-0.007558303488961012	0.00063917426293003	0.00016896050600895366
4.68316164207753e-09	-0.007571721610325083	0.0006353674315913941	0.00016895737977618453
4.691098207497575e-09	-0.007582229149995564	0.0006323808765429609	0.00016895485519575964
4.702514149843991e-09	-0.007597310568758075	0.0006280849372397649	0.00016895124528169416
4.710189645840837e-09	-0.007607428520839997	0.0006251963453495011	0.00016894894484626024
4.721356014994807e-09	-0.007622115066911004	0.000620993084101529	0.00016894541751192829
4.734479368663976e-09	-0.007639324117116456	0.0006160550047904476	0.0001689413357136712
4.745766274504858e-09	-0.0076540838996139934	0.0006118070089211148	0.00016893770220539615
4.753042594950942e-09	-0.0076635789645630465	0.0006090688537111229	0.0001689353545815431
4.764326309866647e-09	-0.007678270795736999	0.0006048208106533711	0.00016893185084142071
4.773369786054971e-09	-0.00769001731454086	0.000601418384066909	0.0001689289959420617
4.78258737755831e-09	-0.007701964667256654	0.0005979479117800227	0.0001689260466658644
4.793514696996898e-09	-0.007716094767488963	0.0005938358657462808	0.00016892270808520907
4.801580939593487e-09	-0.007726501890203478	0.0005907992909735412	0.00016892005373663152
4.811169508543115e-09	-0.0077388471356696015	0.0005871917363290046	0.00016891705727201505
4.8214012458494115e-09	-0.007751990431680505	0.0005833412085142296	0.00016891387205372199
4.836108785912185e-09	-0.007770827293593189	0.0005778052519324314	0.00016890938915390207
4.840736987256492e-09	-0.007776742078803978	0.0005760647070918333	0.00016890797350132736
4.854488549500187e-09	-0.007794276540347934	0.0005708895531629079	0.00016890364396386973
4.8601330780135215e-09	-0.007801458995250951	0.0005687656024166608	0.00016890186260104656
4.873083603778995e-09	-0.007817897930455765	0.0005638928318776921	0.00016889771002016077
4.8835500525981625e-09	-0.007831147683540285	0.0005599559020674411	0.00016889456019318204
4.892801753866514e-09	-0.007842833046152919	0.0005564748123862446	0.00016889169349671828
4.9026151454456195e-09	-0.00785519867701612	0.0005527862824144348	0.00016888848468421563
4.912449346344558e-09	-0.007867562797849904	0.0005490854362652252	0.00016888528766881772
4.9207217806580156e-09	-0.007877941985020278	0.0005459742566017988	0.0001688826097260306
4.932111860352807e-09	-0.00789219741769387	0.0005416898312728771	0.00016887895262354593
4.944413845424328e-09	-0.007907554416824255	0.0005370663099638947	0.00016887501239054635
4.951087342919405e-09	-0.007915865618713502	0.0005345556029342384	0.00016887288891168428
4.963749740106936e-09	-0.007931599370182436	0.0005297972171233059	0.0001688689486786847
4.975815182360909e-09	-0.007946546396327189	0.0005252614662739552	0.0001688649966485803
4.9824325566398525e-09	-0.007954726980672209	0.000522773975946524	0.0001688628613726135
4.993658841377168e-09	-0.007968575460418991	0.0005185564166075475	0.00016885942841511983
5.003288433540987e-09	-0.007980425416237644	0.0005149379614381856	0.00016885624319682672
5.0119585656865924e-09	-0.007991071123599418	0.0005116817245742712	0.00016885351806562044
5.022747748688976e-09	-0.008004288411051557	0.0005076285224992178	0.00016884999073128845
5.031822028492524e-09	-0.008015378822075463	0.0005042206220561335	0.00016884726560008215
5.040160068943454e-09	-0.008025548115157427	0.0005010900479524336	0.00016884451687466628
5.050706711064439e-09	-0.008038383365168076	0.0004971278723379336	0.00016884117829401094
5.065465676993601e-09	-0.008056292314006461	0.0004915909719877524	0.00016883638866946652
5.070996011477429e-09	-0.008062986274394366	0.0004895144456027578	0.00016883460730664337
5.082908360146723e-09	-0.008077375344671008	0.00048504560793177136	0.0001688307496533773
5.09530290991536e-09	-0.008092303495448098	0.00048039655768802517	0.0001688266914493298
5.102049843278082e-09	-0.008100412353396001	0.0004778646158697483	0.000168824497187839
5.113475550995639e-09	-0.008114113605275013	0.00047358023772924577	0.0001688208990708783
