# t (s)	mx ()	my ()	mz ()
3.780859014738103e-09	-0.9751092195510864	-0.03403256833553314	-0.057499874383211136
3.790890829738912e-09	-0.9691227674484253	-0.1182354986667633	-0.039281658828258514
3.80080434804233e-09	-0.9613332748413086	-0.1638665646314621	-0.013708528131246567
3.810791788154932e-09	-0.9593672752380371	-0.1643386036157608	0.014496330171823502
3.820806972598984e-09	-0.9656655192375183	-0.11890470236539841	0.040056467056274414
3.830899308462744e-09	-0.9746732711791992	-0.03384294733405113	0.05862269178032875
3.8408162785084155e-09	-0.9762760400772095	0.07363824546337128	0.06675589084625244
3.850927600780117e-09	-0.9654862880706787	0.18758970499038696	0.06373822689056396
3.860845785601162e-09	-0.9463305473327637	0.2846532464027405	0.050974659621715546
3.8708900295125635e-09	-0.9265198707580566	0.3538520634174347	0.031069118529558182
3.880851419760991e-09	-0.9144627451896667	0.3856034278869629	0.007863356731832027
3.89093092421197e-09	-0.915553629398346	0.3783918619155884	-0.0156807042658329
3.90079737805877e-09	-0.9291885495185852	0.33569270372390747	-0.0354728102684021
3.910914444299541e-09	-0.9484678506851196	0.2617841362953186	-0.04943833127617836
3.920871102168565e-09	-0.9637387990951538	0.17109404504299164	-0.054917559027671814
3.9308212594955395e-09	-0.9705743789672852	0.07828976958990097	-0.05166250467300415
3.940936812960678e-09	-0.9706579446792603	-0.0023986089508980513	-0.040262218564748764
3.95090745331733e-09	-0.9686340093612671	-0.05586802586913109	-0.023076001554727554
3.960912041095276e-09	-0.9693045616149902	-0.07616045325994492	-0.0029114182107150555
3.9708604215467685e-09	-0.9752321243286133	-0.06187672168016434	0.016720226034522057
3.980807837326491e-09	-0.983543872833252	-0.017026757821440697	0.03267843276262283
3.991006680764523e-09	-0.9880881309509277	0.05167299881577492	0.04225265979766846
4.0009690749628706e-09	-0.9844727516174316	0.12744078040122986	0.04320407658815384
